"","representative","rank","kingdom","phylum","class","order","family","genus","species","taxon"
"5381","dc5817be5affa9896a1a5d3602e01be71ab5e810","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia palea","Nitzschia palea"
"5382","2e5948f03ae85ad060f98f5bde0d560412a54100","order","Metazoa","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"Hymenoptera"
"5383","0386f07b69ecbb20fd2e80429196ace21a8e3207","species",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium kieliense","Cochliopodium kieliense"
"5384","e2229a9ecc9d95f222d249a389f1daf60de69ba7","species","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Sydowia","Sydowia polyspora","Sydowia polyspora"
"5385","26f64361b255a5dfe244c705a0fe7e0e6bd0f59f","species","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","Limnodrilus","Limnodrilus hoffmeisteri","Limnodrilus hoffmeisteri"
"5386","4b64ac53e244b118644e5d0738ab0dedb68345f4","family",NA,"Discosea","Flabellinia","Dactylopodida","Paramoebidae",NA,NA,"Paramoebidae"
"5387","1e7920cc00abb21785b0c196e1f532ca5bae902d","genus",NA,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia",NA,"Rickettsia"
"5388","2fb622585874f33d270324bc5817b9282bb62196","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
"5389","4587b395acd2eff521bcc548f74a2fcbe632563f","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5390","be7e6ea82b39af7cb38648c385bb1757b544c1c8","species","Metazoa","Porifera","Demospongiae","Bubarida","Dictyonellidae","Liosina","Liosina blastifera","Liosina blastifera"
"5391","90769e421b6bc3a3fcd68125c2d4ee8397dfecbf","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5392","6bd724a34c32923dda27c815f842bb6f1d62d0d7","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium"
"5393","232a5b2759a349605a7994cebf379b359684dcb6","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"5394","f500e85199d9d37c60e8580d37d67ea5c58365fc","class","Metazoa","Chordata","Mammalia",NA,NA,NA,NA,"Mammalia"
"5395","341b1d0b097d54b547142222ff1e2716513b7989","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5396","739ba39ead137bc1717fbede94e8b4c0a4bcd47a","order","Metazoa","Nematoda","Chromadorea","Rhabditida",NA,NA,NA,"Rhabditida"
"5397","ea817d5cc3a1a33f95b231450ce4681479f8fa8e","order","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"Helotiales"
"5398","77d93e493f1535c3a68a21135f21a7ee18671e67","species","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","Aulodrilus","Aulodrilus pluriseta","Aulodrilus pluriseta"
"5399","019b3d4ebb1111a9a7cbed2439610c8a11442787","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5400","d433744b553a372f28585600af5e2cee671bce05","species","Metazoa","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Fruticocampylaea","Fruticocampylaea tushetica","Fruticocampylaea tushetica"
"5401","511c63c486b47e61997236788df0b7cdb873c97e","genus",NA,NA,"Dinophyceae","Gymnodiniales","Gymnodiniaceae","Nusuttodinium",NA,"Nusuttodinium"
"5402","8ade3abee3199c1316758c826f7e43f71b945d2d","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"5403","f21054bb945cdf7dd2118c501e8aa44d0ce2fdcd","family","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae",NA,NA,"Sporidiobolaceae"
"5404","0773eef304d2827b12bada0a7289a33e12007baa","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae"
"5405","9d15f175aa218383f56c141aa58c80874458a14c","species","Metazoa","Annelida","Clitellata","Enchytraeida","Enchytraeidae","Mesenchytraeus","Mesenchytraeus solifugus","Mesenchytraeus solifugus"
"5406","a80d24e17008896bf25414c6354d355a88f56ccb","species","Metazoa","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Oeneis","Oeneis hora","Oeneis hora"
"5407","b7d2ec80f5c3527f6a1dfe833b1f9a87d05b341b","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5408","236522d5e970f139c94091625c1dcb1e504c92f7","species",NA,"Discosea",NA,"Longamoebia","Acanthamoebidae","Acanthamoeba","Acanthamoeba comandoni","Acanthamoeba comandoni"
"5409","73fd704b67f1b7d53e2011cbdd59dd150400d8d5","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5410","71f72e3c304d82b81a4c5056928841815b19e935","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"5411","fd87bf51591c14a30cc64ab2903f6c6168e9230b","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"5412","1a6f573a3603b11ff1ede5a9aa8c72dc13a7b8d7","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"5413","bef9ea79432b66842bcc4b35fb79144cc63d99b5","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera"
"5414","ada6a7844bc5a0e66225ebb7b21d122cfdf0961f","family",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA,"Bacillariaceae"
"5415","81dbd214e3ebd541b15024d4d698cb7f2308fc44","order",NA,"Rhodophyta","Florideophyceae","Gigartinales",NA,NA,NA,"Gigartinales"
"5416","2021f45e06b1e08076b82de95a4b645860000d73","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"5417","c06c9458aa95b6ffcd81dd380d40dc77a147c8af","class","Metazoa","Arthropoda","Insecta",NA,NA,NA,NA,"Insecta"
"5418","deacea345b489706899ee36b22f3fbfad633ddc5","species",NA,"Discosea","Flabellinia","Dactylopodida","Vexilliferidae","Pseudoparamoeba","Pseudoparamoeba pagei","Pseudoparamoeba pagei"
"5419","34a74145d5b9714b74fd663e2cc80302b1f6deea","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5420","43481f504e9f7194baec52b99b3c6b286ecd179c","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5421","dfd31df28068c6abab4b0d91d538d62ab3f65b74","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"5422","6f8980f5ff1df526e39d65f7c5a3442ba9ffc5ae","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"5423","07cfbc540b9f5fe8ab5c1426f4d285e84e153d1d","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales"
"5424","1bb1184913cf098913d4334ea7fca48da368f349","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"5425","a3a2bf059807f52739f5cce5e53679419b2ab703","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"5426","48698e0c6132413c7df7b35ec7e1b50ce6d7c333","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5427","ad5381b5a1fafe6f91d453e3ccb42ece848cd060","order",NA,NA,"Chrysophyceae","Chromulinales",NA,NA,NA,"Chromulinales"
"5428","eabfe69d528157e7cf498d7f3a8e286ac0fb8d67","species",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia","Pinnularia sp.","Pinnularia sp."
"5429","3a04d1b94a04a908c8385f388f693ce53a2452db","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"5430","12cba37cd04fc5d0c47f9a1b5b71dcff1e9223f3","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"5431","3f59b11fe7de9ca068c4f816d02a371bfa66ac77","genus",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter",NA,"Polynucleobacter"
"5432","15a60eee8282d932aeabd7228e0402d650a19069","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera"
"5433","4cb18c31976b1ef5ca1ff1ac4a60dd4326fb3c03","species","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales",NA,"Edaphochlamys","Edaphochlamys debaryana","Edaphochlamys debaryana"
"5434","d991ff14851bd59f9d82f0214311c420876701cd","order","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales",NA,NA,NA,"Chlamydomonadales"
"5435","8753e08bfaab0973d940104ea308677791d7ec9d","species","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","Chlamydomonas reinhardtii","Chlamydomonas reinhardtii"
"5436","5dba78f8bbfbf03ece52b68e5f53469072ed2bf4","order","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales",NA,NA,NA,"Chlamydomonadales"
"5437","2d6d05d95070b111a6976d18c9269abb5090c334","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"5438","403c0f5d460607af1352d65b106206dfe8831b3e","family","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae",NA,NA,"Mollisiaceae"
"5439","f3c0f1f75ac31576e9e10b8285d7b612c1abf8c9","phylum",NA,"Discosea",NA,NA,NA,NA,NA,"Discosea"
"5440","d41ecb5ae24fa6734aed16ddcf17f5d504fc1d09","genus","Metazoa","Arthropoda","Insecta","Plecoptera","Capniidae","Capnia",NA,"Capnia"
"5441","dc195309a7817455a03aa5639175d68bbf69a91d","species","Metazoa","Mollusca","Gastropoda","Stylommatophora","Helicidae","Helix","Helix ligata","Helix ligata"
"5442","89813feaa9a19c97baf9c7f8f6be01a01b321dbb","genus","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas",NA,"Chlamydomonas"
"5443","a962993b67613323eabbc124ce14266d84226504","species","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita thiersii","Amanita thiersii"
"5444","a8dc896ccdbeb404984d97f00f1f28f2dddf487e","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"5445","59bf5426db0520ef7d4bce5c7143818e43988467","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"5446","2d541987c66bfedf35521f6e3b3239ba18a77919","order","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales",NA,NA,NA,"Chlamydomonadales"
"5447","35b3a11f1f6b62fe41559f5d4a182271ae5ffa96","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"5448","015511a4d66e163c02fe2d0e3cf9c6794cd359f8","species","Metazoa",NA,NA,NA,NA,NA,"invertebrate environmental sample","invertebrate environmental sample"
"5449","8d53f9454fa128ad079eef2d0040f6992338c461","family",NA,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA,"Caulobacteraceae"
"5450","21ee1184dfdb2e6b6dab5b2d58c5aba1beae445a","species","Metazoa","Arthropoda","Arachnida","Mesostigmata","Parasitidae",NA,"Parasitidae sp. BOLD:ACG6537","Parasitidae sp. BOLD:ACG6537"
"5451","20e6fe461e34434e6f299ffede6bd1ce5d57b2f4","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"5452","d29b51280008df4c38047ff1b5a5356db84105fd","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5453","100faae77b0347abc21daf2268baa0eadc4351ef","species","Fungi",NA,NA,NA,NA,NA,"uncultured fungus","uncultured fungus"
"5454","ba1be7d6f868b42953870b7ed9d886a25d621912","genus","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,"Trichoderma"
"5455","2023b2a43a088997300c6c0686876634edb3b9ab","species","Metazoa","Mollusca","Gastropoda",NA,"Lymnaeidae","Galba","Galba truncatula","Galba truncatula"
"5456","b73d6e26e6ebdda1ccc3066af5a2eff0d98c0cb1","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"5457","179ba1e738e3f69be8a829116a50ab97f9c1c65c","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"5458","76772824aa11d58c5e2dc62eb30ccb724464e3cd","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5459","2b0131cf5a7675efc7dd62fb6d6534cfd4c2b50c","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"5460","f74cd77eea6df8396a888839c5eb47d5bed4a175","order","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"Agaricales"
"5461","4c5a316d23a5d62e7e3acd70b6d9e8851202a0ab","species","Metazoa","Arthropoda","Insecta","Lepidoptera","Erebidae","Arctornis","Arctornis nr. intacta 3 SEM-2008","Arctornis nr. intacta 3 SEM-2008"
"5462","9b9dcc963e052337b59791f0b6475bd0d9d7396d","genus",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora",NA,"Phytophthora"
"5463","7b2acd86d27bed6bbeea596710f66c9d58688e7a","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"5464","17953bd8257d875467a39847735e8610d42cf508","species",NA,NA,NA,"Jakobida","Histionidae","Reclinomonas","Reclinomonas americana","Reclinomonas americana"
"5465","ad6ba078c3c9b409b1ac97d61ae99dd2d67de6a1","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"5466","1877156f89c4bfb7a9028639dc2dda78406d5fb7","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5467","8ab3a4fef1fd5b1f393511334a413af86ae8f89d","class",NA,NA,"Cryptophyceae",NA,NA,NA,NA,"Cryptophyceae"
"5468","954635f563820a83f4361cfa61514c67321ee2ba","species","Fungi","Basidiomycota","Exobasidiomycetes","Microstromatales",NA,NA,"uncultured Jaminaea","uncultured Jaminaea"
"5469","22f7e5eab5cf5a9fe2990af0537960c092e0a6aa","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"5470","b57f0778ecb5680d156a2b0352bd5f56d255b81b","family",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA,"Bacillariaceae"
"5471","dbffb4d64d50ec242826bce202b50d535a83db00","genus","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma",NA,"Entoloma"
"5472","1b7a5afac305190aecec7c1278c1f42f2765f474","genus","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas",NA,"Chlamydomonas"
"5473","720f09616a35eb6d321183b75cff7ced838a74df","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"5474","f313641e56cefd7739a7449c331e6d33dcfd66be","family","Metazoa","Mollusca","Gastropoda",NA,"Planorbidae",NA,NA,"Planorbidae"
"5475","312eb4e5b889fe76cfe42cdc4dfb4088bbb64d70","family","Metazoa","Arthropoda","Arachnida","Sarcoptiformes","Proctophyllodidae",NA,NA,"Proctophyllodidae"
"5476","2863b17b863dd371d3258e8042814b181abf239d","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5477","a4a23af256681324da918ab2477b89c2f420954f","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"5478","eaa8712152c298738b6ddad0a8a6039e7cee6c46","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"5479","233fd5dd0cc965ab3e614482a692b6e664c569a4","species","Fungi",NA,NA,NA,NA,NA,"uncultured fungus","uncultured fungus"
"5480","748c7acfc675e41f536810055d3400a92fac0a0a","class",NA,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria"
"5481","c2888bad425e1e2f212aed907bd1090006c5a21c","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"5482","094e5e98fc3f36ac84fd58eb78b156f31515a4a3","species",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora","Phytophthora personensis","Phytophthora personensis"
"5483","84253f35b9d8421862e98cf93430a12de94b2935","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"5484","461c51a9a6954660329c31fd1c01f8884b9a131a","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae"
"5485","09ebe71abb39a8a185db4ef1003a5776b273f539","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5486","c8253ca6964a285893c49cc425cfe805118f9730","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"5487","4bc857137d21a7a4257e322730145dd48979756a","order","Metazoa","Nematoda","Chromadorea","Rhabditida",NA,NA,NA,"Rhabditida"
"5488","6e3ebcea22501638a31732d5ae73f3601f3ca384","order",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,"Sphingomonadales"
"5489","f8008d8ec132e85daa26495cef3a49e5d07206eb","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"5490","d7144f20e9ee1de5545412f5ce3e38398f9fab2e","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"5491","ec8a72a0a48559448a443638763f3d7f586b8e23","genus","Metazoa","Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",NA,"Baetis"
"5492","b5f2c4ad57a139984263148de7fde9d62b307551","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"5493","f94ccc77845855ec3dca917ae00f7769796a4343","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5494","c617814ba0c8f6bba439c17a1eb38518bc1456bb","genus",NA,NA,"Dinophyceae","Gymnodiniales","Gymnodiniaceae","Nusuttodinium",NA,"Nusuttodinium"
"5495","70284b2f273b123768bb7466f4e8b6aad10a60d1","class",NA,NA,"Phaeophyceae",NA,NA,NA,NA,"Phaeophyceae"
"5496","a2ca400172fde97caa79f75c0479bdf7bdfddf3b","family",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA,"Sphingomonadaceae"
"5497","9a0d17d7342fcd1180413e9d330568ee2cbc3f17","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales"
"5498","3c82a46ea593b89bca21e5b4b633e3fe4a6d0726","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"5499","41fe240fbd94a989c7d78cf06a76099348c64c91","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5500","eecc80cc9631c7e942776766616abd418e3c8e06","order","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"Agaricales"
"5501","ff85595fc6b9139148ab263f6058046091eb46eb","class","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"Dothideomycetes"
"5502","beccbd1031ccb413bc6b20823de9325d76715fed","species","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola","Leohumicola verrucosa","Leohumicola verrucosa"
"5503","9b9ca709ed43e176944c166e543ffcb1760c3597","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"5504","6ef6e68ec541297599b2eaa75774600b79f11031","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5505","aa03b8e2c6ed4a81378bfbdacfd780761e46c258","family","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae",NA,NA,"Naididae"
"5506","6955f2d144cd131adf114c8453f77145d24e70cb","species","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Sporisorium","Sporisorium scitamineum","Sporisorium scitamineum"
"5507","8ede9d78f4ce0a914e0892b7bb6e58bc81485e5a","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"5508","87d2fc27ddd617c39e42e478065964054ca9e4d3","species",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Agrobacterium","Agrobacterium tumefaciens","Agrobacterium tumefaciens"
"5509","d09e10f64ab70ee12016a76a88362bed781421e2","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"5510","0e03c364e0d969d2f1f706c09bb77f02a0bbc24c","genus",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"Bradyrhizobium"
"5511","1f9e90c1a0936e813fc4f7e5ab2d472c8d55ca53","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"5512","a2f7513e47026660be8ff6236211f4f3845d6877","family",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA,"Erythrobacteraceae"
"5513","669b3c927289263c33bdaa319ac477fba48514a0","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5514","c2400fbb5d22359e8704fc1dabcafdf79e91300b","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5515","ed5b30caf101e9a34b7ed3ebcebfd3bdaa150c81","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium"
"5516","c06307cd7fb69bf051c0c89dfb55c3fa0abc05e1","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5517","086f1c65dfc4e7c846ec7a3b116f3570297bba00","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae"
"5518","fdb531de32d8e33676bf574d3a13cf5384fc0a78","order",NA,"Bacillariophyta","Coscinodiscophyceae","Melosirales",NA,NA,NA,"Melosirales"
"5519","ce2f67ec01e1de15a2bd4e997e7835da567b878f","order",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA,"Hyphomicrobiales"
"5520","c1dd3324cec984a9f72412c0a5e96002f4cd1d1a","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"5521","310107a5fda0115d6c66de2f07eeacbf416f75ea","species",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae","Achlya","Achlya bisexualis","Achlya bisexualis"
"5522","7b59621d1f87042403d8434f074a51ba5c16254b","genus","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum",NA,"Colletotrichum"
"5523","86faf9411d095d3d1bb2c2429aa9dc73ac510e24","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"5524","f6ace6684f2f6dab7e021486c5d21bb24f3871b8","species",NA,"Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella anisa","Legionella anisa"
"5525","fb9fd39d212266cfd35e22fec76f063e3ee856ad","order","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"Helotiales"
"5526","8b586789669148e5c90299270afd4991893fc7b4","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"5527","d0ef53408f2020ad4f1c9164ac4be5977bb49aa2","genus",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"Bradyrhizobium"
"5528","a60f3b2fa2c49647d1dc125abea13378d976ea4b","species",NA,"Discosea",NA,"Longamoebia","Acanthamoebidae","Acanthamoeba","Acanthamoeba comandoni","Acanthamoeba comandoni"
"5529","4f0773b91db6f65eac0e90f1db996cdd7a50336b","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"5530","251b303d136ae5a4a4b69db7a7100ce3a1139a9a","family","Metazoa","Arthropoda","Insecta","Diptera","Cecidomyiidae",NA,NA,"Cecidomyiidae"
"5531","ceb65ce4f933d74dc0183614f3d84368af9e0d16","order","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales",NA,NA,NA,"Chlamydomonadales"
"5532","e6dbdde0b39633e9be961e8d582f295641893489","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"5533","a2a0645da94a7ae860ea1698688e7fc4ac168f4b","genus",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Undibacterium",NA,"Undibacterium"
"5534","2c82a50ddd85bef5b8e8425ab2182bbbb57f289e","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera"
"5535","d6194f0f0a6e22136e516d8d6d9d802101dac967","order",NA,"Bacillariophyta","Coscinodiscophyceae","Melosirales",NA,NA,NA,"Melosirales"
"5536","ec0d6edb550a4337a7c51ab1413d6230e13a0840","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"5537","7bd35d6f5f684db72edee9ce2b9a921ba6fb3806","species",NA,"Rhodophyta","Florideophyceae","Hapalidiales","Hapalidiaceae","Lithothamnion","Lithothamnion sp. E JLR-2016","Lithothamnion sp. E JLR-2016"
